"id","accountId","categoryId","reference","amount","currency","date"
"248a2f34-f291-41f9-9367-a5771201120d","313ac86b-337c-484f-9a81-0e1c207699aa","c3189eec-282a-4680-abab-006611b02d76","Harpy Apyretic Norsemen",4403.0,"EUR",2022-05-25 08:03:43.231
"f533f501-9c46-40d8-bf08-838a722c80e8","313ac86b-337c-484f-9a81-0e1c207699aa","f630d7f1-afb9-4713-b51b-265558836753","Incredible Jura Unseen",-3847.0,"EUR",2022-05-25 08:05:25.094
"a0230129-43fa-4739-a387-713e3dedb08f","313ac86b-337c-484f-9a81-0e1c207699aa","0afaa716-66a6-41ed-a577-1cc4bc6ed076",,4561.0,"EUR",2022-05-25 08:13:01.067
"2ad5dca5-d520-49d9-b2ea-64f17a4fd831","313ac86b-337c-484f-9a81-0e1c207699aa","0ad649ed-175e-45c2-9194-2a78f3bf219c","Superintendent Phonetic Voltaism",1517.0,"EUR",2022-05-25 08:15:04.657
"f24713f9-22a7-47c3-84a8-79097704e347","a3bbb581-7e91-488e-a416-8ac8f5f6f5be","536d9623-863d-4011-a04a-31e85066810d",,-4652.0,"GBP",2022-05-25 08:21:50.110
"aadaf85e-18e1-43bf-9bc7-a3edf5b8d888","313ac86b-337c-484f-9a81-0e1c207699aa","013d830c-ee70-4a0b-81dd-1edce790f435",,-1561.0,"EUR",2022-05-25 08:36:30.469
"39e29990-dc55-4211-b60e-1b37717667eb","313ac86b-337c-484f-9a81-0e1c207699aa","8d92fd50-06b8-494c-b732-cd0b98f10b3c","Isocyanic Deficience Batmen",-2032.0,"EUR",2022-05-25 08:42:41.186
"92d56c14-3e49-4acd-b552-bbaa255bf586","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14","Plectrum Wived Craze",3713.0,"EUR",2022-05-25 08:47:59.994
"4520219f-751b-42ab-bf0b-ddea6e59a078","a3bbb581-7e91-488e-a416-8ac8f5f6f5be","761ef302-53e5-4d3b-a076-7292ac19f0fd",,192.0,"GBP",2022-05-25 08:50:00.098
"c95dcffe-eb37-48c7-90d1-98a691e8090f","313ac86b-337c-484f-9a81-0e1c207699aa","e4cb1102-1e2d-407e-b986-a7f14a7f0835","Mister Batted Oboli",3158.0,"EUR",2022-05-25 08:50:17.422
"9ae36f24-4719-401b-8411-36a5e1f57928","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b",,-314.0,"EUR",2022-05-25 08:53:09.404
"7956dd32-a6b1-4131-b513-b465edc11db0","313ac86b-337c-484f-9a81-0e1c207699aa","a5f851cb-f3ff-41e3-8629-929395e65d50","Observational Stolae Semidiaphaneity",3851.0,"EUR",2022-05-25 08:56:07.475
"712627fe-33f6-4670-8d0f-c0a52d60e533","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b",,-818.0,"EUR",2022-05-25 09:09:39.952
"e24167f5-db87-45d7-a652-fdd6c39e95b9","313ac86b-337c-484f-9a81-0e1c207699aa","f805cb0b-af81-419b-a336-df6d79f16093",,133.0,"EUR",2022-05-25 09:11:36.066
"53419b29-d215-452c-a2fa-a8c31cbc740e","313ac86b-337c-484f-9a81-0e1c207699aa","ca9d3311-7446-4615-b071-5fe05f4e1be9","Gigantical Apositic Hypaethral",-1290.0,"EUR",2022-05-25 09:21:02.690
"f3fe4466-51eb-48f4-9c97-3367b5e17a04","313ac86b-337c-484f-9a81-0e1c207699aa","0ad649ed-175e-45c2-9194-2a78f3bf219c",,-1670.0,"EUR",2022-05-25 09:32:33.253
"fe5bd44f-f50e-4b1a-902a-78bada982777","313ac86b-337c-484f-9a81-0e1c207699aa","292c404b-a504-4bb7-abcd-a50816620330",,-2651.0,"EUR",2022-05-25 09:33:12.988
"3f13c6b3-cff8-4c59-986d-51c4e474a542","313ac86b-337c-484f-9a81-0e1c207699aa","ca9d3311-7446-4615-b071-5fe05f4e1be9",,-2560.0,"EUR",2022-05-25 09:34:40.511
"8ada5af9-d75c-45e1-9736-6eb8056100e9","313ac86b-337c-484f-9a81-0e1c207699aa","e9641f65-f89a-4278-b490-4f2c4fa6e2f7",,3625.0,"EUR",2022-05-25 09:35:19.553
"5cf56b5c-f29e-4fa8-abdf-345196d7ff8e","313ac86b-337c-484f-9a81-0e1c207699aa","0bc45cf5-6dc7-4cfb-bae4-b740816862ac",,1262.0,"EUR",2022-05-25 09:38:45.388
"81a3c37f-1dab-4ddb-83a6-2d7f5946ff05","313ac86b-337c-484f-9a81-0e1c207699aa","c3189eec-282a-4680-abab-006611b02d76",,3349.0,"EUR",2022-05-25 09:39:53.248
"08bde542-ac3d-4e50-a64e-514930846872","313ac86b-337c-484f-9a81-0e1c207699aa","977a3d02-364d-4c88-9856-85cd93a361ef",,-2318.0,"EUR",2022-05-25 09:40:16.805
"44ba8892-3fb9-4029-bcdc-bd26bf5c2986","313ac86b-337c-484f-9a81-0e1c207699aa","0bc45cf5-6dc7-4cfb-bae4-b740816862ac","Tailor Okenite Cestus",2271.0,"EUR",2022-05-25 09:54:53.142
"14f7c1e4-8fd4-4028-9ce2-ace8994cd29e","313ac86b-337c-484f-9a81-0e1c207699aa","d2f6df72-a6e6-4fc2-9221-9864406447f0",,-1630.0,"EUR",2022-05-25 09:55:41.331
"78ff9352-58a9-46f2-8bd5-e16eb000c91b","313ac86b-337c-484f-9a81-0e1c207699aa","c3189eec-282a-4680-abab-006611b02d76",,4487.0,"EUR",2022-05-25 09:56:58.498
"e2b1fa34-5475-43aa-b978-7e987e21d810","313ac86b-337c-484f-9a81-0e1c207699aa","6ad0e563-7f94-417d-8370-7eca2e52b2cc","Wagoning Schizopodous Indemnification",-3135.0,"EUR",2022-05-25 10:04:04.262
"be2c244f-19dc-45d5-b65d-5c0cb9c59910","313ac86b-337c-484f-9a81-0e1c207699aa","11bb7aa7-61e6-4753-b3f2-365f83694417",,764.0,"EUR",2022-05-25 10:07:14.905
"f5d0a16b-1be3-441f-aded-f19be0c7d6de","313ac86b-337c-484f-9a81-0e1c207699aa",,,266.0,"EUR",2022-05-25 10:13:23.606
"81005db2-a3d0-4683-b4f0-3568e49493e9","313ac86b-337c-484f-9a81-0e1c207699aa","e9641f65-f89a-4278-b490-4f2c4fa6e2f7",,-356.0,"EUR",2022-05-25 10:18:25.043
"b24663f4-9b9c-4924-8592-588ba7731e97","313ac86b-337c-484f-9a81-0e1c207699aa","cb55a2e0-0299-449d-bd81-6d1a71e8b0da",,873.0,"EUR",2022-05-25 10:22:04.471
"36871b1b-1a6c-4829-9804-0f7150baa008","313ac86b-337c-484f-9a81-0e1c207699aa","80304577-2f6b-481f-bf46-28d243046b66",,-4532.0,"EUR",2022-05-25 10:27:13.938
"37109374-5c35-4094-b395-10f99fd7f15e","313ac86b-337c-484f-9a81-0e1c207699aa","7e1a5138-67b3-4d57-8b1c-e69ffee2e126",,2339.0,"EUR",2022-05-25 10:30:49.952
"0902ad84-83bf-439e-8f8a-1e06cbc39d83","313ac86b-337c-484f-9a81-0e1c207699aa","0bc45cf5-6dc7-4cfb-bae4-b740816862ac",,-4924.0,"EUR",2022-05-25 10:32:27.474
"7639df95-d5b5-4d78-8a4f-93ffc04ef98d","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b",,1372.0,"EUR",2022-05-25 10:35:48.269
"275d3924-ce54-476f-8a9e-e0a43aecac19","a3bbb581-7e91-488e-a416-8ac8f5f6f5be","f3e86a41-ccd8-4976-82c9-aed0a1ea2989",,-2412.0,"GBP",2022-05-25 10:38:23.311
"d9611f34-8c70-4914-87d2-105b11baacd9","313ac86b-337c-484f-9a81-0e1c207699aa","cb55a2e0-0299-449d-bd81-6d1a71e8b0da",,1093.0,"EUR",2022-05-25 10:41:28.754
"fbf99344-c0d4-432b-b828-172c63f170a3","313ac86b-337c-484f-9a81-0e1c207699aa","f3e86a41-ccd8-4976-82c9-aed0a1ea2989",,2277.0,"EUR",2022-05-25 10:42:36.274
"17d57f2b-c61f-4bd4-8f3b-c68e36e597cf","313ac86b-337c-484f-9a81-0e1c207699aa","f41d7624-1187-412a-b314-80a6832f81c0",,-2274.0,"EUR",2022-05-25 10:47:11.885
"7dca5335-8a82-4581-abf0-ec8555c1bf8a","313ac86b-337c-484f-9a81-0e1c207699aa","2059e527-77e3-443e-80f7-d38dc9656b55",,682.0,"EUR",2022-05-25 10:52:43.975
"a030f092-b5f5-484a-83cf-d858db76adb5","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8","Supraoccipital Oftentide Entailment",1188.0,"EUR",2022-05-25 11:03:18.821
"0100441f-e055-494b-b944-2410a391715c","313ac86b-337c-484f-9a81-0e1c207699aa","f41d7624-1187-412a-b314-80a6832f81c0",,-176.0,"EUR",2022-05-25 11:05:50.529
"773b647a-c60d-4557-b8d3-78f9302232eb","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b","Requisition Siphonia Maguey",1546.0,"EUR",2022-05-25 11:06:47.090
"66fe4705-094a-465c-bd13-ad3253bbbd4f","313ac86b-337c-484f-9a81-0e1c207699aa","2059e527-77e3-443e-80f7-d38dc9656b55","Tangency Renay Platanist",-4271.0,"EUR",2022-05-25 11:09:10.606
"1ba29c0e-637c-4249-b383-63cbe70f0674","313ac86b-337c-484f-9a81-0e1c207699aa","0bc45cf5-6dc7-4cfb-bae4-b740816862ac",,-3994.0,"EUR",2022-05-25 11:10:47.794
"ff9ae297-69c9-4a68-8144-53e460a19b40","313ac86b-337c-484f-9a81-0e1c207699aa","761ef302-53e5-4d3b-a076-7292ac19f0fd",,-703.0,"EUR",2022-05-25 11:35:58.431
"2da7d814-f4ca-47ab-a6d0-ea0c61637bf5","313ac86b-337c-484f-9a81-0e1c207699aa","cb55a2e0-0299-449d-bd81-6d1a71e8b0da",,-821.0,"EUR",2022-05-25 11:42:51.513
"46322d45-50d6-42e0-8972-bce25dda146b","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b","Fluently Aspirator Rebel",2165.0,"EUR",2022-05-25 11:47:56.863
"4f935636-d655-4455-b32d-09591b7d12c1","313ac86b-337c-484f-9a81-0e1c207699aa","f630d7f1-afb9-4713-b51b-265558836753",,832.0,"EUR",2022-05-25 11:54:15.894
"5f3982d5-5b13-4348-8435-0f59218a3789","313ac86b-337c-484f-9a81-0e1c207699aa","0c600155-27a0-40ce-9df5-523f2831ff56",,-185.0,"EUR",2022-05-25 11:57:37.142
"f0a65999-d0fa-4fda-9ef1-dae16b776227","313ac86b-337c-484f-9a81-0e1c207699aa","80304577-2f6b-481f-bf46-28d243046b66",,-2237.0,"EUR",2022-05-25 11:57:51.269
"558f5c64-b728-4173-b3aa-2a1c91657a01","313ac86b-337c-484f-9a81-0e1c207699aa","e9641f65-f89a-4278-b490-4f2c4fa6e2f7",,-2857.0,"EUR",2022-05-25 11:58:17.306
"e4b81eee-116a-446f-89d0-cf6cebc5e534","313ac86b-337c-484f-9a81-0e1c207699aa","8d92fd50-06b8-494c-b732-cd0b98f10b3c","Semaphorically Euphonism Hemachate",-2643.0,"EUR",2022-05-25 11:58:24.761
"97bd30bd-395d-44fb-85df-c9dc148c80a0","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,4414.0,"EUR",2022-05-25 12:00:47.044
"ff9ac01c-43d9-4c66-978b-446c5516449b","313ac86b-337c-484f-9a81-0e1c207699aa","7e1a5138-67b3-4d57-8b1c-e69ffee2e126",,4679.0,"EUR",2022-05-25 12:01:04.803
"577e24d0-519f-49a6-ab54-058f4db607f5","313ac86b-337c-484f-9a81-0e1c207699aa","0c600155-27a0-40ce-9df5-523f2831ff56","Useless Awning Ejection",-2864.0,"EUR",2022-05-25 12:08:47.601
"5630d452-db1b-47db-9a9b-a6756e87f95d","313ac86b-337c-484f-9a81-0e1c207699aa","11bb7aa7-61e6-4753-b3f2-365f83694417",,-3876.0,"EUR",2022-05-25 12:13:51.061
"7a33a05d-fede-4332-8a69-b6185af22144","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,-4156.0,"EUR",2022-05-25 12:19:38.494
"a00632bd-54b2-4649-bc1e-6f984c09e9bc","313ac86b-337c-484f-9a81-0e1c207699aa","2059e527-77e3-443e-80f7-d38dc9656b55",,-869.0,"EUR",2022-05-25 12:25:15.791
"939073df-3653-445c-b524-079ea7f475dc","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b",,708.0,"EUR",2022-05-25 12:27:41.541
"f0dc24eb-2228-4664-af1f-17443ac8b37a","313ac86b-337c-484f-9a81-0e1c207699aa",,"Extuberate Sleeky Leucoxene",3397.0,"EUR",2022-05-25 12:27:54.552
"e3f409bd-5555-4d2a-8eaf-384418c43c46","313ac86b-337c-484f-9a81-0e1c207699aa","f3e86a41-ccd8-4976-82c9-aed0a1ea2989","Draperied Blubbering Ploughpoint",675.0,"EUR",2022-05-25 12:32:17.537
"39af0c78-a43b-46a8-a02d-91d1b98e8d82","313ac86b-337c-484f-9a81-0e1c207699aa","f41d7624-1187-412a-b314-80a6832f81c0",,2816.0,"EUR",2022-05-25 12:41:28.113
"d199d2b0-dbd3-4543-a791-2d6743f97a1c","313ac86b-337c-484f-9a81-0e1c207699aa","2ecef92e-954e-4b42-9ce0-9e25194a53d5","Barbigerous Pone Mirth",2541.0,"EUR",2022-05-25 12:44:33.262
"100fc517-84ba-4b7d-a800-f4401d1453c8","313ac86b-337c-484f-9a81-0e1c207699aa","a5f851cb-f3ff-41e3-8629-929395e65d50",,1502.0,"EUR",2022-05-25 12:49:36.982
"8a25f86f-9c80-4c6e-bb0f-23b22cb05cc4","313ac86b-337c-484f-9a81-0e1c207699aa","c8b4af5c-916f-432f-b7b5-f4e9a351e688",,-4192.0,"EUR",2022-05-25 12:51:41.741
"f40edda4-f847-4805-a2db-8f57c3c6c9ef","313ac86b-337c-484f-9a81-0e1c207699aa","8d92fd50-06b8-494c-b732-cd0b98f10b3c",,1901.0,"EUR",2022-05-25 12:56:28.797
"691d8d96-da4d-4236-8c38-9b57c7e53dd8","313ac86b-337c-484f-9a81-0e1c207699aa","c134faed-5c47-4b76-8439-3f3c808ef782",,3893.0,"EUR",2022-05-25 13:13:44.659
"b8acdcca-a4d4-4070-b138-520eea49c1fe","313ac86b-337c-484f-9a81-0e1c207699aa","6ad0e563-7f94-417d-8370-7eca2e52b2cc",,410.0,"EUR",2022-05-25 13:16:41.335
"6762494c-f3b5-43f7-9ed6-b3a8ef817b29","313ac86b-337c-484f-9a81-0e1c207699aa","7e1a5138-67b3-4d57-8b1c-e69ffee2e126",,-511.0,"EUR",2022-05-25 13:16:46.774
"98b82280-0087-4dab-abdd-173bc69ff006","313ac86b-337c-484f-9a81-0e1c207699aa","536d9623-863d-4011-a04a-31e85066810d","Thermetograph Officer Sternocostal",-132.0,"EUR",2022-05-25 13:18:38.993
"44081a48-9dca-4a1a-bef1-f019b8b44a5c","313ac86b-337c-484f-9a81-0e1c207699aa","c8b4af5c-916f-432f-b7b5-f4e9a351e688",,-1038.0,"EUR",2022-05-25 13:21:12.532
"18dd37b3-941f-44af-9796-c481bbaaff1d","313ac86b-337c-484f-9a81-0e1c207699aa","3e384a41-01f2-4978-b10e-73dba7cb6878",,417.0,"EUR",2022-05-25 13:21:33.936
"765cfacd-8685-4c85-b7bb-42c350656116","313ac86b-337c-484f-9a81-0e1c207699aa","42169f4c-9aea-47f1-ab98-f41d379b0bad",,3252.0,"EUR",2022-05-25 13:25:41.981
"bc856274-e7cb-4840-8a72-8f1d5a5ba86f","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14",,-4022.0,"EUR",2022-05-25 13:26:55.883
"01cd16e1-2d73-409e-be6a-1e6a52b78844","313ac86b-337c-484f-9a81-0e1c207699aa","3e384a41-01f2-4978-b10e-73dba7cb6878",,3316.0,"EUR",2022-05-25 13:29:36.653
"790e1659-2833-46ec-86e5-08b8a88d34e3","313ac86b-337c-484f-9a81-0e1c207699aa","49b11f13-8eb6-417d-aa02-467d1686c003","Commandment Spittoon Stationing",2859.0,"EUR",2022-05-25 13:33:17.014
"4004e7d7-a1b3-4132-9585-3fdd966f1ca4","313ac86b-337c-484f-9a81-0e1c207699aa","761ef302-53e5-4d3b-a076-7292ac19f0fd","Espalier Sassafras Oppositeness",-3851.0,"EUR",2022-05-25 13:33:18.930
"6b5e1382-025a-4664-ae4b-4b718ec92733","313ac86b-337c-484f-9a81-0e1c207699aa","e4cb1102-1e2d-407e-b986-a7f14a7f0835",,-4707.0,"EUR",2022-05-25 13:37:36.741
"06b4dfb8-1bec-4ac0-addd-e01b6cecb2ae","313ac86b-337c-484f-9a81-0e1c207699aa","c8b4af5c-916f-432f-b7b5-f4e9a351e688","Literalizing Reverberation Intermaxilla",4505.0,"EUR",2022-05-25 13:39:14.741
"a780e02c-fc51-445f-bd9d-53186ff50962","313ac86b-337c-484f-9a81-0e1c207699aa","b61354fc-c493-46fe-8edd-87da4f503965","Eon Archierey Loellingite",-1296.0,"EUR",2022-05-25 13:41:43.846
"31c35d01-0639-4a52-b0be-08e4f10760ba","313ac86b-337c-484f-9a81-0e1c207699aa",,,-3814.0,"EUR",2022-05-25 13:46:48.842
"f4d6baf6-aa04-40ab-b717-456282a6a9b4","313ac86b-337c-484f-9a81-0e1c207699aa","3e384a41-01f2-4978-b10e-73dba7cb6878",,-1610.0,"EUR",2022-05-25 13:47:34.809
"0df1036e-edbb-4600-a174-68b871d482d8","313ac86b-337c-484f-9a81-0e1c207699aa","f630d7f1-afb9-4713-b51b-265558836753","Unfruitful Firring Clashingly",370.0,"EUR",2022-05-25 13:49:52.792
"d534b117-073b-47bf-b746-9b9f7be7c665","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,-1113.0,"EUR",2022-05-25 13:54:29.680
"2502f818-ee08-4a08-93b1-991a41556efd","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,-4424.0,"EUR",2022-05-25 13:56:16.194
"5c8f3e24-ed1a-4376-933e-c0a2e9343c40","313ac86b-337c-484f-9a81-0e1c207699aa","e9641f65-f89a-4278-b490-4f2c4fa6e2f7","Putrefy Midrashoth Sugarplum",5.0,"EUR",2022-05-25 14:03:43.758
"2b3ae91c-642b-4cdc-b963-7d291f716821","313ac86b-337c-484f-9a81-0e1c207699aa","e5e088d9-ab98-450c-be61-ef7b85940a0b","Crapefish Eurypteroid Lithocarp",2788.0,"EUR",2022-05-25 14:06:54.848
"705d2fef-e45e-4e62-a9ca-ef78f53eeba7","313ac86b-337c-484f-9a81-0e1c207699aa","977a3d02-364d-4c88-9856-85cd93a361ef",,307.0,"EUR",2022-05-25 14:08:23.667
"51e23460-c64c-49a2-ae1b-68a111088e8a","313ac86b-337c-484f-9a81-0e1c207699aa","42169f4c-9aea-47f1-ab98-f41d379b0bad",,4323.0,"EUR",2022-05-25 14:17:52.558
"15913b44-c1e8-4a8e-8eba-61a7d0d0d283","313ac86b-337c-484f-9a81-0e1c207699aa","0bc45cf5-6dc7-4cfb-bae4-b740816862ac","Escallop Intropression Fix",-2432.0,"EUR",2022-05-25 14:19:29.112
"15eee9f4-e715-41ac-bc13-a7988b234195","313ac86b-337c-484f-9a81-0e1c207699aa","f805cb0b-af81-419b-a336-df6d79f16093",,-1561.0,"EUR",2022-05-25 14:24:57.978
"24c32c52-b0a7-4ce7-9dc7-28be0e167a78","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,3903.0,"EUR",2022-05-25 14:29:04.717
"680a18dc-85f9-4ba1-9873-c575e485eb6f","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14",,-3421.0,"EUR",2022-05-25 14:29:10.182
"c029309d-1e66-4ddf-ac66-2492f95804a6","313ac86b-337c-484f-9a81-0e1c207699aa","292c404b-a504-4bb7-abcd-a50816620330",,1577.0,"EUR",2022-05-25 14:30:46.524
"a0553ed4-f7ac-4a79-9b99-878ec5f412b4","313ac86b-337c-484f-9a81-0e1c207699aa","ca9d3311-7446-4615-b071-5fe05f4e1be9","Water dropwort Intumesce Monotony",2122.0,"EUR",2022-05-25 14:33:05.903
"a283d148-6c6e-4d79-b833-006b49805843","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,3672.0,"EUR",2022-05-25 14:37:07.502
"e6364a86-3862-47f8-ae81-00f5e5caf291","313ac86b-337c-484f-9a81-0e1c207699aa","e4cb1102-1e2d-407e-b986-a7f14a7f0835",,-990.0,"EUR",2022-05-25 14:41:36.120
"41843514-5464-4efe-91e2-e89a30e17d37","313ac86b-337c-484f-9a81-0e1c207699aa","a5f851cb-f3ff-41e3-8629-929395e65d50",,4291.0,"EUR",2022-05-25 14:44:16.638
"693909a2-c8dc-44c6-80b6-5be15846e8a6","313ac86b-337c-484f-9a81-0e1c207699aa","f3e86a41-ccd8-4976-82c9-aed0a1ea2989",,-3141.0,"EUR",2022-05-25 14:54:08.720
"48e6bd5e-1ac5-4a65-8de3-bae8b41b92a3","313ac86b-337c-484f-9a81-0e1c207699aa","42169f4c-9aea-47f1-ab98-f41d379b0bad","Byssin Machinist Thridded",-4842.0,"EUR",2022-05-25 14:57:48.045
"328520df-3f37-470b-9736-c42164b70d1d","313ac86b-337c-484f-9a81-0e1c207699aa","0c600155-27a0-40ce-9df5-523f2831ff56",,-3956.0,"EUR",2022-05-25 15:06:37.532
"34548fb8-138b-4aaf-9dce-e3aa9860da72","313ac86b-337c-484f-9a81-0e1c207699aa","49b11f13-8eb6-417d-aa02-467d1686c003","Equipedal Bird's-foot Scrutinizer",-1998.0,"EUR",2022-05-25 15:07:16.565
"d51c2cf5-7036-433d-ab48-965290ab6a70","313ac86b-337c-484f-9a81-0e1c207699aa","c134faed-5c47-4b76-8439-3f3c808ef782",,-757.0,"EUR",2022-05-25 15:08:49.575
"1ffbb649-593a-45b9-afec-b354349ad9ab","313ac86b-337c-484f-9a81-0e1c207699aa","0c600155-27a0-40ce-9df5-523f2831ff56","Saxicolous Coportion Effectively",1148.0,"EUR",2022-05-25 15:09:32.505
"62ae0fb4-a7d9-42be-83a9-d97a74ed34b8","313ac86b-337c-484f-9a81-0e1c207699aa","b61354fc-c493-46fe-8edd-87da4f503965",,1633.0,"EUR",2022-05-25 15:12:32.577
"dcd839d8-23e8-48d6-85ec-ce4bbf8448be","313ac86b-337c-484f-9a81-0e1c207699aa","a5f851cb-f3ff-41e3-8629-929395e65d50",,-916.0,"EUR",2022-05-25 15:14:58.589
"75106baa-b407-4d02-a672-9db6dff975fc","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14",,-4762.0,"EUR",2022-05-25 15:31:03.129
"3a7ed9f8-2d3f-442e-8f6a-a44d570f0d5d","313ac86b-337c-484f-9a81-0e1c207699aa","7e1a5138-67b3-4d57-8b1c-e69ffee2e126",,136.0,"EUR",2022-05-25 15:38:05.999
"71e1f0fe-2a9c-46ef-b6bc-b8cc20fe0279","313ac86b-337c-484f-9a81-0e1c207699aa","ca9d3311-7446-4615-b071-5fe05f4e1be9","Fault-finder Lametta Portliness",-2539.0,"EUR",2022-05-25 15:39:04.432
"786de767-3fd1-4965-aadf-fce4efa66b7d","313ac86b-337c-484f-9a81-0e1c207699aa","cb55a2e0-0299-449d-bd81-6d1a71e8b0da",,-113.0,"EUR",2022-05-25 15:41:55.235
"5a4dbeda-3fa9-4134-a037-856b81d2bbbb","313ac86b-337c-484f-9a81-0e1c207699aa","761ef302-53e5-4d3b-a076-7292ac19f0fd","Alabastrum Deflorate Slugger",1925.0,"EUR",2022-05-25 15:45:27.014
"d233645d-7daf-462a-9c78-640358e5f532","313ac86b-337c-484f-9a81-0e1c207699aa","e9641f65-f89a-4278-b490-4f2c4fa6e2f7","Bosset Whooped Extraphysical",-4216.0,"EUR",2022-05-25 15:49:38.449
"e03d7af1-6426-425c-8129-4f1872bd0c92","313ac86b-337c-484f-9a81-0e1c207699aa","ca9d3311-7446-4615-b071-5fe05f4e1be9",,4404.0,"EUR",2022-05-25 15:51:50.294
"e3390d2b-5c49-4d7c-b851-d868d44d5daa","313ac86b-337c-484f-9a81-0e1c207699aa","49b11f13-8eb6-417d-aa02-467d1686c003","Chiliasm Commissionship Periphrastic",-4486.0,"EUR",2022-05-25 15:53:54.159
"a78056c2-ce69-4769-bf6b-8a792986b7c3","313ac86b-337c-484f-9a81-0e1c207699aa","0afaa716-66a6-41ed-a577-1cc4bc6ed076",,2254.0,"EUR",2022-05-25 15:58:49.199
"99815e1b-be38-4fbe-9b6b-b6f5f5adb095","313ac86b-337c-484f-9a81-0e1c207699aa","6ad0e563-7f94-417d-8370-7eca2e52b2cc",,2562.0,"EUR",2022-05-25 15:58:51.385
"8bcd02c7-a105-40cc-8e96-a63f0b6c8d2c","313ac86b-337c-484f-9a81-0e1c207699aa","11bb7aa7-61e6-4753-b3f2-365f83694417",,3317.0,"EUR",2022-05-25 15:59:24.520
"25bf6267-f07a-4c90-879f-b182bbe53a72","313ac86b-337c-484f-9a81-0e1c207699aa","c8b4af5c-916f-432f-b7b5-f4e9a351e688","Chimney-piece Aumail Courche",-3808.0,"EUR",2022-05-25 15:59:32.803
"b6f5fd1f-89f8-4d9e-a885-4bcd56a119af","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14","Leet Stroam Catholic",4791.0,"EUR",2022-05-25 15:59:55.194
"f4385cd5-f967-4ff6-a6bf-b6dc89a22359","313ac86b-337c-484f-9a81-0e1c207699aa","ed46831b-5c6d-49d5-a6a5-8e764ffa9b14",,4182.0,"EUR",2022-05-25 16:15:37.039
"73155bfc-3bcf-42bc-b5a1-27652b7c52be","313ac86b-337c-484f-9a81-0e1c207699aa","f41d7624-1187-412a-b314-80a6832f81c0","Codger Alicant Triatic",4135.0,"EUR",2022-05-25 16:17:24.480
"ed1b9187-a023-4e9d-b5d2-7ab821ac9fea","313ac86b-337c-484f-9a81-0e1c207699aa","8d92fd50-06b8-494c-b732-cd0b98f10b3c",,-1944.0,"EUR",2022-05-25 16:21:22.360
"340e5d76-8a62-45a0-8261-9d3d12624a9f","313ac86b-337c-484f-9a81-0e1c207699aa","292c404b-a504-4bb7-abcd-a50816620330",,-1613.0,"EUR",2022-05-25 16:26:14.134
"eecda6ba-d09f-4871-b51e-278328b92443","313ac86b-337c-484f-9a81-0e1c207699aa","761ef302-53e5-4d3b-a076-7292ac19f0fd",,-2553.0,"EUR",2022-05-25 16:27:37.914
"5cb89c41-3fb1-459b-96a9-c238df3adb06","313ac86b-337c-484f-9a81-0e1c207699aa","f630d7f1-afb9-4713-b51b-265558836753",,4796.0,"EUR",2022-05-25 16:31:33.208
"536c710f-da5e-44eb-b508-a64c73f85045","313ac86b-337c-484f-9a81-0e1c207699aa","013d830c-ee70-4a0b-81dd-1edce790f435","Kaynard Physicologic Cryal",-1624.0,"EUR",2022-05-25 16:39:37.635
"bf2270fd-ce3f-4b58-8ae2-d0d0677eea02","313ac86b-337c-484f-9a81-0e1c207699aa","66faa5fe-b264-48b9-9a0d-e8ef27b10cf8",,-4178.0,"EUR",2022-05-25 16:42:35.360
